STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,nrg_bal,Energy balance,siec,Standard international energy product classification (SIEC),unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,DE,Germany,2017,,19654.700,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,DE,Germany,2018,,19571.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,DE,Germany,2019,,19332.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,DE,Germany,2020,,16576.800,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,DE,Germany,2021,,17768.590,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,DE,Germany,2022,,8938.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,DE,Germany,2023,,1859.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,DE,Germany,2024,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2013,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2014,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2015,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2016,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2017,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2018,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2019,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2020,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2021,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2022,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2023,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2024,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EE,Estonia,2013,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EE,Estonia,2014,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EE,Estonia,2015,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EE,Estonia,2016,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EE,Estonia,2017,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EE,Estonia,2018,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EE,Estonia,2019,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EE,Estonia,2020,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EE,Estonia,2021,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EE,Estonia,2022,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EE,Estonia,2023,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EE,Estonia,2024,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2013,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2014,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2015,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2016,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2017,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2018,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2019,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2020,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2021,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2022,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2023,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2024,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2013,,14785.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2014,,14931.100,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2015,,14903.200,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2016,,15272.900,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2017,,15131.490,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2018,,14478.800,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2019,,15218.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2020,,15174.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2021,,14725.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2022,,15295.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2023,,14778.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2024,,14211.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2013,,206514.047,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2014,,208966.146,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2015,,203781.651,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2016,,197052.792,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2017,,194898.857,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2018,,195247.612,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2019,,196180.921,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2020,,175176.129,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2021,,186662.507,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2022,,155481.428,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2023,,157950.621,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2024,,154856.057,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,FI,Finland,2013,,5694.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,FI,Finland,2014,,5688.500,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,FI,Finland,2015,,5606.200,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,FI,Finland,2016,,5589.800,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,FI,Finland,2017,,5390.100,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,FI,Finland,2018,,5444.100,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,FI,Finland,2019,,5675.900,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,FI,Finland,2020,,5547.600,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,FI,Finland,2021,,5609.200,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,FI,Finland,2022,,6115.200,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,FI,Finland,2023,,8021.700,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,FI,Finland,2024,,7649.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,FR,France,2013,,110414.916,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,FR,France,2014,,113747.770,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,FR,France,2015,,113996.445,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,FR,France,2016,,105078.837,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,FR,France,2017,,103860.740,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,FR,France,2018,,107628.690,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,FR,France,2019,,103987.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,FR,France,2020,,92211.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,FR,France,2021,,98864.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,FR,France,2022,,76809.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,FR,France,2023,,88138.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,FR,France,2024,,88138.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,GE,Georgia,2013,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,GE,Georgia,2014,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,GE,Georgia,2015,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,GE,Georgia,2016,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,GE,Georgia,2017,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,GE,Georgia,2018,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,GE,Georgia,2019,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,GE,Georgia,2020,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,GE,Georgia,2021,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,GE,Georgia,2022,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,HR,Croatia,2013,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,HR,Croatia,2014,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,HR,Croatia,2015,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,HR,Croatia,2016,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,HR,Croatia,2017,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,HR,Croatia,2018,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,HR,Croatia,2019,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,HR,Croatia,2020,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,HR,Croatia,2021,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,N900H,Nuclear heat,KTOE,Thousand tonnes of oil equivalent,HR,Croatia,2022,,0.000,,,,,
